Zip Code,1 year CAGR,2 year CAGR,3 year CAGR,1 year returns,2 year returns,3 year returns,max 12 month loss,risk 12 month loss,CREATED,
1879,0.047,0.0406,0.0351,0.047,0.0829,0.1092,-0.075533,0.061755,2018-06-12 17:12:19,
1880,0.0489,0.0434,0.0387,0.0489,0.0887,0.1208,-0.056786,0.056011,2018-06-12 17:12:20,
1886,0.043,0.0385,0.0348,0.043,0.0786,0.1081,-0.038698,0.069383,2018-06-12 17:12:21,
1887,0.0508,0.0455,0.0411,0.0508,0.093,0.1283,-0.045685,0.053523,2018-06-12 17:12:22,
1890,0.0556,0.0514,0.0479,0.0556,0.1054,0.1506,-0.021245,0.043517,2018-06-12 17:12:24,
1901,0.0614,0.0558,0.0511,0.0614,0.1147,0.1613,-0.039141,0.038347,2018-06-12 17:12:25,
1902,0.0608,0.0545,0.0491,0.0608,0.1119,0.1547,-0.053299,0.04025,2018-06-12 17:12:27,
1904,0.0519,0.045,0.0393,0.0519,0.0921,0.1227,-0.070833,0.054458,2018-06-12 17:12:30,
1905,0.0581,0.0494,0.0421,0.0581,0.1013,0.1316,-0.103852,0.044827,2018-06-12 17:12:31,
1906,0.0484,0.0423,0.0372,0.0484,0.0864,0.1159,-0.061633,0.060034,2018-06-12 17:12:33,
1907,0.0456,0.0399,0.0352,0.0456,0.0814,0.1092,-0.056897,0.065742,2018-06-12 17:12:34,
1908,0.0549,0.0475,0.0413,0.0549,0.0973,0.129,-0.084267,0.048003,2018-06-12 17:12:35,
1913,0.0501,0.0428,0.0367,0.0501,0.0875,0.1142,-0.086676,0.056669,2018-06-12 17:12:37,
1915,0.0488,0.0434,0.0389,0.0488,0.0887,0.1212,-0.049285,0.057745,2018-06-12 17:12:39,
1921,0.0341,0.0286,0.024,0.0341,0.058,0.0736,-0.070788,0.100784,2018-06-12 17:12:40,
1922,0.0415,0.0356,0.0307,0.0415,0.0725,0.0948,-0.070574,0.075047,2018-06-12 17:12:41,
1923,0.0493,0.0442,0.0399,0.0493,0.0903,0.1245,-0.04415,0.056117,2018-06-12 17:12:42,
1929,0.0445,0.0379,0.0323,0.0445,0.0773,0.1002,-0.080537,0.068302,2018-06-12 17:12:43,
1930,0.0507,0.0405,0.0318,0.0507,0.0827,0.0984,-0.141687,0.055881,2018-06-12 17:12:45,
1937,,,,,,,,,2018-06-12 17:12:46,
1938,0.0454,0.0389,0.0334,0.0454,0.0794,0.1036,-0.078513,0.065746,2018-06-12 17:12:47,
1940,0.0475,0.0426,0.0385,0.0475,0.087,0.1201,-0.041187,0.059519,2018-06-12 17:12:49,
1944,0.0524,0.0469,0.0423,0.0524,0.096,0.1324,-0.047355,0.050913,2018-06-12 17:12:51,
1945,0.0439,0.0381,0.0332,0.0439,0.0776,0.1029,-0.066612,0.06824,2018-06-12 17:12:52,
1949,0.0387,0.0321,0.0266,0.0387,0.0653,0.0818,-0.08893,0.082859,2018-06-12 17:12:53,
1950,0.0553,0.0497,0.0451,0.0553,0.1019,0.1416,-0.045066,0.046142,2018-06-12 17:12:57,
1951,0.0488,0.0414,0.0351,0.0488,0.0845,0.1091,-0.093788,0.057337,2018-06-12 17:13:02,
1952,0.0494,0.0424,0.0364,0.0494,0.0865,0.1133,-0.083408,0.057723,2018-06-12 17:13:03,
1960,0.0451,0.0397,0.0352,0.0451,0.0809,0.1092,-0.053058,0.066288,2018-06-12 17:13:04,
1966,0.0518,0.0458,0.0409,0.0518,0.0937,0.1277,-0.055486,0.052912,2018-06-12 17:13:05,
1969,0.0396,0.0361,0.0329,0.0396,0.0736,0.102,-0.033838,0.077916,2018-06-12 17:13:06,
1970,0.0499,0.0438,0.0387,0.0499,0.0895,0.1207,-0.060313,0.05687,2018-06-12 17:13:07,
1982,0.0405,0.0346,0.0295,0.0405,0.0704,0.0912,-0.073438,0.078156,2018-06-12 17:13:09,
1983,0.0417,0.037,0.0321,0.0417,0.0753,0.0993,-0.063848,0.07722,2018-10-25 13:14:49,
1984,0.0388,0.0321,0.0263,0.0388,0.0651,0.081,-0.092312,0.082893,2018-06-12 17:13:11,
1985,0.043,0.035,0.0282,0.043,0.0712,0.0869,-0.110613,0.070852,2018-06-12 17:13:12,
2019,0.0505,0.0474,0.0445,0.0505,0.097,0.1394,-0.015727,0.050754,2018-06-12 17:13:13,
2021,0.0493,0.0431,0.0379,0.0493,0.0881,0.1179,-0.069131,0.056394,2018-06-12 17:13:14,
2025,0.0505,0.0431,0.0368,0.0505,0.0881,0.1146,-0.092378,0.053885,2018-06-12 17:13:16,
2026,0.0505,0.0442,0.0388,0.0505,0.0903,0.121,-0.069945,0.054258,2018-06-12 17:13:18,
2030,0.0369,0.0306,0.0252,0.0369,0.0621,0.0774,-0.087118,0.088692,2018-06-12 17:13:19,
2032,0.047,0.0414,0.0366,0.047,0.0844,0.1138,-0.061077,0.060391,2018-06-12 17:13:20,
2035,0.0492,0.0437,0.0392,0.0492,0.0894,0.1222,-0.04967,0.057012,2018-06-12 17:13:20,
2038,0.0495,0.0443,0.04,0.0495,0.0906,0.1249,-0.044407,0.055806,2018-06-12 17:13:22,
2043,0.0463,0.0406,0.0357,0.0463,0.0828,0.1109,-0.066315,0.060254,2018-06-12 17:13:23,
2045,0.0747,0.0669,0.0585,0.0747,0.1382,0.1861,-0.095082,0.030749,2018-10-29 19:58:23,
2047,,,,,,,,,2018-06-12 17:13:25,
2048,0.0584,0.0511,0.0451,0.0584,0.1048,0.1414,-0.081468,0.048395,2018-06-12 17:13:26,
2050,0.0559,0.0526,0.0495,0.0559,0.1079,0.1559,-0.015212,0.042344,2018-06-12 17:13:27,
2052,0.0427,0.0353,0.029,0.0427,0.0719,0.0897,-0.099249,0.070721,2018-06-12 17:13:28,
2053,0.0457,0.0397,0.0346,0.0457,0.081,0.1075,-0.068401,0.064121,2018-06-12 17:13:30,
2054,0.0482,0.0437,0.04,0.0482,0.0893,0.1247,-0.033153,0.05788,2018-06-12 17:13:32,
2056,0.0426,0.0377,0.0337,0.0426,0.0769,0.1045,-0.045317,0.071573,2018-06-12 17:13:36,
2061,0.0544,0.052,0.0496,0.0544,0.1067,0.1564,-0.002587,0.044405,2018-10-26 20:32:19,
2062,0.0529,0.0476,0.0431,0.0529,0.0974,0.1351,-0.043357,0.049736,2018-06-12 17:13:39,
2066,0.0533,0.0483,0.0441,0.0533,0.0988,0.1381,-0.037647,0.04926,2018-06-12 17:13:40,
2067,0.0404,0.0338,0.0282,0.0404,0.0688,0.0872,-0.087545,0.077319,2018-06-12 17:13:41,
2071,0.0449,0.0383,0.0327,0.0449,0.0781,0.1015,-0.080134,0.067251,2018-06-12 17:13:43,
2072,0.0531,0.048,0.0438,0.0531,0.0983,0.1371,-0.038574,0.049736,2018-06-12 17:13:44,
2081,0.048,0.0429,0.0387,0.048,0.0877,0.1208,-0.043626,0.058708,2018-06-12 17:13:45,
2090,0.0449,0.0379,0.032,0.0449,0.0773,0.0991,-0.090247,0.065569,2018-06-12 17:13:46,
2093,0.0428,0.0358,0.0297,0.0428,0.0728,0.0919,-0.094302,0.071153,2018-06-12 17:13:48,
2108,0.0571,0.0508,0.0457,0.0571,0.1042,0.1433,-0.054713,0.044524,2018-06-12 17:13:49,
2109,0.0576,0.0469,0.0377,0.0576,0.0959,0.1175,-0.144094,0.045885,2018-06-12 17:13:50,
2110,0.0373,0.0338,0.0309,0.0373,0.0688,0.0957,-0.029566,0.082726,2018-06-12 17:13:51,
2111,0.0583,0.0505,0.0438,0.0583,0.1034,0.1371,-0.093245,0.04163,2018-06-12 17:13:52,
2113,0.0649,0.0547,0.0462,0.0649,0.1125,0.145,-0.122141,0.037617,2018-06-12 17:13:53,
2114,0.047,0.0422,0.0381,0.047,0.0862,0.1188,-0.047829,0.057309,2018-06-12 17:13:54,
2115,0.0579,0.0507,0.0445,0.0579,0.104,0.1396,-0.082231,0.041501,2018-06-12 17:13:55,
2116,0.0477,0.0433,0.0394,0.0477,0.0884,0.123,-0.040977,0.054664,2018-06-12 17:13:57,
2118,0.0645,0.0548,0.0466,0.0645,0.1126,0.1463,-0.119444,0.035655,2018-06-12 17:13:58,
2119,0.0552,0.0499,0.0451,0.0552,0.1023,0.1414,-0.05391,0.046958,2018-06-12 17:13:59,
2120,0.0597,0.0533,0.048,0.0597,0.1095,0.1511,-0.055033,0.040981,2018-06-12 17:14:00,
2121,0.0525,0.0473,0.0424,0.0525,0.0968,0.1328,-0.056372,0.051454,2018-06-12 17:14:02,
2122,0.0554,0.0485,0.0427,0.0554,0.0993,0.1336,-0.067953,0.049323,2018-06-12 17:14:02,
2124,0.0514,0.0449,0.0395,0.0514,0.0919,0.1234,-0.063944,0.055687,2018-06-12 17:14:04,
2125,0.0608,0.0541,0.0486,0.0608,0.1112,0.153,-0.058203,0.039953,2018-06-12 17:14:05,
2126,0.0464,0.0408,0.0357,0.0464,0.0833,0.1109,-0.068932,0.065113,2018-06-12 17:14:06,
2127,0.0618,0.055,0.0491,0.0618,0.113,0.1548,-0.071475,0.036129,2018-06-12 17:14:08,
2128,0.0601,0.0544,0.0496,0.0601,0.1117,0.1563,-0.042602,0.040196,2018-06-12 17:14:09,
2129,0.0493,0.0395,0.0311,0.0493,0.0806,0.0964,-0.134575,0.057589,2018-06-12 17:14:11,
2130,0.0707,0.0606,0.0503,0.0707,0.1249,0.1586,-0.136705,0.034536,2018-10-25 13:14:45,
2131,0.06,0.0513,0.0439,0.06,0.1052,0.1376,-0.106177,0.04023,2018-06-12 17:14:15,
2132,0.0519,0.0461,0.0411,0.0519,0.0942,0.1284,-0.060485,0.05084,2018-06-12 17:14:16,
2134,0.0585,0.0507,0.0442,0.0585,0.104,0.1386,-0.079964,0.044897,2018-06-12 17:14:18,
2135,0.0613,0.0511,0.0424,0.0613,0.1048,0.1327,-0.130505,0.038946,2018-06-12 17:14:19,
2136,0.0625,0.0555,0.0496,0.0625,0.114,0.1562,-0.063896,0.03832,2018-06-12 17:14:20,
2138,0.0459,0.0364,0.0284,0.0459,0.0742,0.0877,-0.133063,0.067297,2018-06-12 17:14:22,
2139,0.0552,0.0485,0.0427,0.0552,0.0993,0.1336,-0.07639,0.044956,2018-06-12 17:14:23,
2140,0.0489,0.0399,0.0322,0.0489,0.0814,0.0997,-0.121015,0.057546,2018-06-12 17:14:25,
2141,0.0569,0.05,0.0441,0.0569,0.1025,0.1383,-0.074508,0.044214,2018-06-12 17:14:38,
2142,0.0561,0.0498,0.0445,0.0561,0.1022,0.1395,-0.066642,0.043045,2018-06-12 17:14:40,
2143,0.0588,0.0506,0.0435,0.0588,0.1037,0.1364,-0.098694,0.040451,2018-06-12 17:14:41,
2144,0.0607,0.0543,0.0476,0.0607,0.1116,0.1496,-0.080623,0.041353,2018-10-17 17:12:19,
2145,0.0639,0.0554,0.0482,0.0639,0.1139,0.1517,-0.098641,0.035249,2018-06-12 17:14:43,
2148,0.0572,0.0505,0.0451,0.0572,0.1037,0.1414,-0.061034,0.044982,2018-06-12 17:14:45,
2149,0.0558,0.0497,0.0445,0.0558,0.1018,0.1396,-0.054543,0.047184,2018-06-12 17:14:46,
2150,0.0673,0.058,0.0501,0.0673,0.1193,0.1579,-0.106018,0.033994,2018-06-12 17:14:47,
2151,0.054,0.0444,0.0363,0.054,0.0909,0.113,-0.126963,0.050363,2018-06-12 17:14:48,
2152,0.0533,0.0475,0.0427,0.0533,0.0972,0.1336,-0.050965,0.049885,2018-06-12 17:14:49,
2155,0.0582,0.0524,0.0475,0.0582,0.1075,0.1495,-0.047043,0.0422,2018-06-12 17:14:50,
2163,0.0545,0.0503,0.0467,0.0545,0.1031,0.1466,-0.028122,0.044155,2018-06-12 17:14:51,
2169,0.0587,0.0522,0.0469,0.0587,0.1071,0.1472,-0.057074,0.042529,2018-06-12 17:14:53,
2170,0.0569,0.0499,0.0441,0.0569,0.1024,0.1381,-0.074527,0.044274,2018-06-12 17:14:54,
2171,0.0603,0.0543,0.0494,0.0603,0.1116,0.1557,-0.04666,0.039565,2018-06-12 17:14:55,
2176,0.057,0.053,0.0497,0.057,0.1089,0.1566,-0.01592,0.041608,2018-06-12 17:14:56,
2180,0.0516,0.0463,0.0419,0.0516,0.0948,0.1311,-0.04434,0.051937,2018-06-12 17:14:57,
2184,0.0571,0.0514,0.0467,0.0571,0.1054,0.1466,-0.045726,0.043625,2018-06-12 17:14:58,
2186,0.0511,0.0424,0.035,0.0511,0.0866,0.1088,-0.114126,0.053276,2018-06-12 17:14:59,
2188,0.0553,0.0492,0.0442,0.0553,0.1009,0.1387,-0.053017,0.046982,2018-06-12 17:15:00,
2189,0.0517,0.0483,0.0451,0.0517,0.0989,0.1415,-0.02062,0.049205,2018-06-12 17:15:01,
2190,0.0553,0.0493,0.0443,0.0553,0.101,0.1388,-0.053258,0.046898,2018-06-12 17:15:02,
2191,0.0549,0.0515,0.0483,0.0549,0.1056,0.1519,-0.018444,0.044,2018-06-12 17:15:03,
2199,0.0507,0.0468,0.0436,0.0507,0.0959,0.1365,-0.020833,0.050977,2018-06-12 17:15:04,
2203,,,,,,,,,2018-06-12 17:15:06,
2210,0.0617,0.0546,0.0486,0.0617,0.1123,0.1529,-0.075959,0.03578,2018-06-12 17:15:07,
2215,0.0601,0.0507,0.0427,0.0601,0.104,0.1336,-0.118606,0.039743,2018-06-12 17:15:07,
2301,0.0486,0.0417,0.0359,0.0486,0.0851,0.1117,-0.07397,0.062737,2018-06-12 17:15:08,
2302,0.0486,0.0414,0.0355,0.0486,0.0846,0.1103,-0.077863,0.063284,2018-06-12 17:15:09,
2322,0.0512,0.0486,0.0459,0.0512,0.0995,0.1442,-0.008142,0.050366,2018-10-22 21:49:47,
2324,0.0526,0.0473,0.0429,0.0526,0.0969,0.1343,-0.04279,0.050969,2018-06-12 17:15:11,
2330,0.057,0.0541,0.0512,0.057,0.1111,0.1615,-0.00789,0.04171,2018-10-25 20:00:09,
2332,0.05,0.0452,0.0412,0.05,0.0925,0.1287,-0.03717,0.054852,2018-06-12 17:15:14,
2333,0.0564,0.0531,0.05,0.0564,0.109,0.1576,-0.014497,0.041596,2018-06-12 17:15:16,
2338,0.0531,0.0481,0.0439,0.0531,0.0985,0.1375,-0.037737,0.049552,2018-06-12 17:15:17,
2339,0.0538,0.0493,0.0455,0.0538,0.101,0.1429,-0.028161,0.047387,2018-06-12 17:15:18,
2341,0.0514,0.0458,0.0411,0.0514,0.0938,0.1286,-0.049497,0.053788,2018-06-12 17:15:19,
2343,0.0538,0.0483,0.0437,0.0538,0.0989,0.1369,-0.04548,0.049314,2018-06-12 17:15:21,
2346,0.0576,0.054,0.0508,0.0576,0.111,0.1601,-0.017331,0.040351,2018-06-12 17:15:22,
2347,0.0462,0.0396,0.034,0.0462,0.0808,0.1054,-0.079877,0.064033,2018-06-12 17:15:23,
2351,0.0501,0.0429,0.0369,0.0501,0.0876,0.1148,-0.078574,0.058764,2018-06-12 17:15:24,
2356,0.0479,0.0408,0.035,0.0479,0.0833,0.1086,-0.088401,0.067231,2018-06-12 17:15:25,
2357,,,,,,,,,2018-06-12 17:15:26,
2359,0.0549,0.0501,0.0461,0.0549,0.1027,0.1446,-0.032483,0.046193,2018-06-12 17:15:27,
2360,0.046,0.0397,0.0343,0.046,0.0809,0.1064,-0.074707,0.064049,2018-06-12 17:15:28,
2364,0.0532,0.0467,0.0414,0.0532,0.0957,0.1293,-0.063003,0.051243,2018-06-12 17:15:28,
2366,,,,,,,,,2018-06-12 17:15:30,
2367,0.0554,0.0494,0.0444,0.0554,0.1012,0.1392,-0.052714,0.046752,2018-06-12 17:15:30,
2368,0.0489,0.045,0.0414,0.0489,0.0921,0.1295,-0.033181,0.055416,2018-06-12 17:15:31,
2370,0.0506,0.0471,0.0437,0.0506,0.0963,0.137,-0.025391,0.05144,2018-06-12 17:15:32,
2375,0.0451,0.037,0.0303,0.0451,0.0754,0.0938,-0.104532,0.082421,2018-06-12 17:15:37,
2379,0.0554,0.0503,0.046,0.0554,0.103,0.1444,-0.036861,0.045989,2018-06-12 17:15:38,
2382,0.0564,0.0509,0.0463,0.0564,0.1044,0.1456,-0.041947,0.045073,2018-06-12 17:15:40,
2420,0.0486,0.0445,0.041,0.0486,0.091,0.1282,-0.031195,0.054241,2018-06-12 17:15:42,
2421,0.0494,0.0452,0.0417,0.0494,0.0925,0.1303,-0.031256,0.052886,2018-06-12 17:15:45,
2445,0.06,0.0569,0.0536,0.06,0.1171,0.1695,-0.012369,0.038303,2018-10-30 14:28:06,
2446,0.0593,0.0539,0.0493,0.0593,0.1106,0.1552,-0.045024,0.038982,2018-06-12 17:15:48,
2451,0.0494,0.0432,0.038,0.0494,0.0883,0.1184,-0.068108,0.056172,2018-06-12 17:15:49,
2452,0.0449,0.0383,0.0326,0.0449,0.078,0.1009,-0.085208,0.065005,2018-06-12 17:15:50,
2453,0.0475,0.0404,0.0343,0.0475,0.0823,0.1064,-0.090733,0.059759,2018-06-12 17:15:51,
2457,,,,,,,,,2018-06-12 17:15:53,
2458,0.0462,0.0409,0.0364,0.0462,0.0835,0.1132,-0.05584,0.061536,2018-06-12 17:15:53,
2459,0.046,0.0411,0.037,0.046,0.0839,0.115,-0.04796,0.061278,2018-06-12 17:15:55,
2460,0.0477,0.0426,0.0383,0.0477,0.0871,0.1194,-0.050385,0.057753,2018-06-12 17:15:56,
2461,0.0484,0.0441,0.0405,0.0484,0.0902,0.1265,-0.0305,0.056258,2018-06-12 17:15:56,
2462,0.0481,0.0441,0.0399,0.0481,0.0901,0.1244,-0.0429,0.058617,2018-10-25 13:14:45,
2464,0.0448,0.0348,0.0263,0.0448,0.0708,0.081,-0.139738,0.075001,2018-06-12 17:15:58,
2465,0.048,0.0429,0.0386,0.048,0.0877,0.1202,-0.050663,0.057163,2018-06-12 17:15:59,
2466,0.0443,0.0384,0.0334,0.0443,0.0783,0.1035,-0.071558,0.065214,2018-06-12 17:16:00,
2467,0.0499,0.0432,0.0375,0.0499,0.0883,0.1169,-0.080254,0.054078,2018-06-12 17:16:01,
2468,0.0485,0.0426,0.0375,0.0485,0.087,0.1169,-0.067622,0.055782,2018-06-12 17:16:02,
2472,0.0472,0.0403,0.0344,0.0472,0.0823,0.1069,-0.087225,0.05998,2018-06-12 17:16:03,
2474,0.0534,0.0491,0.0455,0.0534,0.1005,0.1427,-0.025387,0.047133,2018-06-12 17:16:04,
2476,0.0507,0.0452,0.0405,0.0507,0.0925,0.1266,-0.057613,0.050919,2018-06-12 17:16:05,
2478,0.051,0.0462,0.0422,0.051,0.0946,0.1319,-0.041474,0.050793,2018-06-12 17:16:07,
2481,0.0491,0.0425,0.0369,0.0491,0.0869,0.1149,-0.07949,0.055499,2018-06-12 17:16:08,
2482,0.0469,0.0422,0.0382,0.0469,0.0861,0.119,-0.043979,0.058912,2018-06-12 17:16:09,
2492,0.0473,0.0423,0.0381,0.0473,0.0865,0.1187,-0.049106,0.058463,2018-06-12 17:16:10,
2493,0.0469,0.0403,0.0346,0.0469,0.0821,0.1073,-0.083162,0.060295,2018-06-12 17:16:11,
2494,0.048,0.0431,0.039,0.048,0.0881,0.1215,-0.046343,0.056829,2018-06-12 17:16:12,
2532,0.0507,0.0469,0.0431,0.0507,0.096,0.135,-0.081418,0.061462,2018-06-12 17:16:13,
2534,,,,,,,,,2018-06-12 17:16:14,
2535,0.0636,0.0596,0.0554,0.0636,0.1228,0.1755,-0.090768,0.039685,2018-06-12 17:16:15,
2536,0.0562,0.052,0.0474,0.0562,0.1067,0.1492,-0.110831,0.049896,2018-06-12 17:16:16,
2537,0.0564,0.0517,0.0467,0.0564,0.106,0.1467,-0.120187,0.04996,2018-06-12 17:16:17,
2538,0.0534,0.0458,0.0396,0.0534,0.0938,0.1235,-0.080369,0.052964,2018-06-12 17:16:18,
2539,0.0512,0.0469,0.0423,0.0512,0.0961,0.1324,-0.118723,0.059576,2018-06-12 17:16:20,
2540,0.048,0.0445,0.0409,0.048,0.0909,0.1278,-0.076487,0.066574,2018-06-12 17:16:21,
2542,0.058,0.0549,0.0523,0.058,0.1127,0.1653,-0.031082,0.044476,2018-06-12 17:16:22,
2543,,,,,,,,,2018-06-12 17:16:24,
2553,,,,,,,,,2018-06-12 17:16:27,
2554,,,,,,,,,2018-06-12 17:16:28,
2556,0.0479,0.0444,0.0406,0.0479,0.0907,0.1268,-0.091412,0.065889,2018-06-12 17:16:29,
2557,0.0507,0.0473,0.0436,0.0507,0.0968,0.1366,-0.084713,0.059131,2018-06-12 17:16:30,
2558,0.0587,0.0528,0.0479,0.0587,0.1084,0.1506,-0.047258,0.042367,2018-06-12 17:16:31,
2559,0.0492,0.0453,0.0419,0.0492,0.0927,0.1311,-0.067051,0.06455,2018-06-12 17:16:32,
2561,,,,,,,,,2018-06-12 17:16:33,
2562,0.0474,0.0435,0.0393,0.0474,0.0889,0.1226,-0.108281,0.066788,2018-06-12 17:16:34,
2563,0.0486,0.045,0.0411,0.0486,0.0919,0.1285,-0.092302,0.064591,2018-06-12 17:16:35,
2564,,,,,,,,,2018-06-12 17:16:36,
2568,0.0425,0.0389,0.0352,0.0425,0.0792,0.1095,-0.084454,0.082364,2018-06-12 17:16:37,
2571,0.0526,0.0453,0.0393,0.0526,0.0926,0.1225,-0.076668,0.053969,2018-06-12 17:16:38,
2575,0.049,0.045,0.0408,0.049,0.0921,0.1273,-0.109622,0.063266,2018-06-12 17:16:39,
2576,0.0536,0.0459,0.0394,0.0536,0.094,0.123,-0.091076,0.050695,2018-06-12 17:16:40,
2584,,,,,,,,,2018-06-12 17:16:42,
2601,0.0574,0.0529,0.0484,0.0574,0.1085,0.1524,-0.097149,0.051231,2018-06-12 17:16:43,
2630,0.0486,0.045,0.0411,0.0486,0.092,0.1286,-0.092291,0.064561,2018-06-12 17:16:44,
2631,0.0549,0.0521,0.0495,0.0549,0.107,0.1559,-0.04318,0.049711,2018-06-12 17:16:45,
2632,0.0459,0.0422,0.0386,0.0459,0.0863,0.1204,-0.081122,0.072417,2018-06-12 17:16:46,
2633,0.0584,0.0556,0.0529,0.0584,0.1143,0.1673,-0.041557,0.044288,2018-06-12 17:16:47,
2635,0.0441,0.0401,0.0358,0.0441,0.0818,0.1113,-0.11538,0.076044,2018-06-12 17:16:48,
2637,,,,,,,,,2018-06-12 17:16:49,
2638,0.0563,0.0527,0.0491,0.0563,0.1081,0.1547,-0.06876,0.049841,2018-06-12 17:16:50,
2639,0.0587,0.056,0.0533,0.0587,0.115,0.1685,-0.039921,0.043724,2018-06-12 17:16:51,
2641,,,,,,,,,2018-06-12 17:16:52,
2642,0.057,0.053,0.0495,0.057,0.1089,0.1559,-0.063648,0.049603,2018-06-12 17:16:54,
2643,,,,,,,,,2018-06-12 17:16:55,
2644,0.0514,0.0476,0.0436,0.0514,0.0976,0.1367,-0.095316,0.058933,2018-06-12 17:16:56,
2645,0.0509,0.047,0.0435,0.0509,0.0961,0.1362,-0.066948,0.061003,2018-06-12 17:16:57,
2646,0.0483,0.0454,0.0431,0.0483,0.0929,0.135,-0.033469,0.061365,2018-06-12 17:16:58,
2647,,,,,,,,,2018-06-12 17:16:59,
2648,0.0522,0.0481,0.0437,0.0522,0.0986,0.137,-0.110353,0.056795,2018-06-12 17:17:00,
2649,0.0499,0.046,0.0417,0.0499,0.0941,0.1304,-0.107896,0.061165,2018-06-12 17:17:01,
2650,0.065,0.0594,0.0534,0.065,0.1224,0.169,-0.143057,0.039583,2018-06-12 17:17:03,
2651,,,,,,,,,2018-06-12 17:17:04,
2652,,,,,,,,,2018-06-12 17:17:05,
2653,0.0542,0.0502,0.0458,0.0542,0.1028,0.1437,-0.107264,0.052902,2018-06-12 17:17:06,
2655,0.0524,0.0486,0.0446,0.0524,0.0996,0.1398,-0.095316,0.057022,2018-06-12 17:17:07,
2657,0.0667,0.0621,0.0573,0.0667,0.1282,0.1819,-0.111214,0.036112,2018-06-12 17:17:08,
2659,,,,,,,,,2018-06-12 17:17:09,
2660,0.0566,0.0528,0.0494,0.0566,0.1084,0.1557,-0.058148,0.049625,2018-06-12 17:17:11,
2663,,,,,,,,,2018-06-12 17:17:12,
2664,0.0533,0.0494,0.0459,0.0533,0.1012,0.1442,-0.064832,0.056024,2018-06-12 17:17:13,
2666,,,,,,,,,2018-06-12 17:17:14,
2667,0.0608,0.057,0.0533,0.0608,0.1173,0.1684,-0.070781,0.043473,2018-06-12 17:17:15,
2668,0.0398,0.0359,0.0318,0.0398,0.0731,0.0984,-0.11352,0.089227,2018-06-12 17:17:16,
2669,,,,,,,,,2018-06-12 17:17:17,
2670,0.0598,0.0559,0.052,0.0598,0.1148,0.1643,-0.075132,0.045321,2018-06-12 17:17:18,
2671,,,,,,,,,2018-06-12 17:17:19,
2672,,,,,,,,,2018-06-12 17:17:20,
2673,0.0547,0.0505,0.0468,0.0547,0.1035,0.1471,-0.070393,0.054366,2018-06-12 17:17:21,
2675,0.0481,0.0445,0.041,0.0481,0.091,0.128,-0.076921,0.066466,2018-06-12 17:17:22,
2702,0.0586,0.0495,0.0421,0.0586,0.1015,0.1317,-0.112202,0.048656,2018-06-12 17:17:23,
2703,0.0494,0.0406,0.0334,0.0494,0.0828,0.1035,-0.116734,0.066479,2018-06-12 17:17:26,
2713,,,,,,,,,2018-06-12 17:17:27,
2715,0.0537,0.0448,0.0375,0.0537,0.0916,0.1169,-0.113754,0.05723,2018-06-12 17:17:28,
2717,0.0612,0.0521,0.0446,0.0612,0.1069,0.14,-0.110138,0.044726,2018-06-12 17:17:29,
2718,0.0545,0.046,0.0389,0.0545,0.0941,0.1214,-0.108187,0.05303,2018-06-12 17:17:29,
2719,0.0645,0.0543,0.0458,0.0645,0.1114,0.1439,-0.126286,0.043269,2018-06-12 17:17:30,
2720,0.0581,0.0477,0.0397,0.0581,0.0976,0.1238,-0.10768,0.060203,2018-06-12 17:17:32,
2721,0.0551,0.0461,0.0388,0.0551,0.0944,0.121,-0.108546,0.059419,2018-06-12 17:17:34,
2723,0.0553,0.0445,0.0363,0.0553,0.0911,0.1129,-0.115436,0.066996,2018-06-12 17:17:34,
2724,0.0578,0.047,0.0391,0.0578,0.0963,0.1219,-0.103915,0.061901,2018-06-12 17:17:36,
2725,0.0594,0.0492,0.041,0.0594,0.1008,0.1282,-0.116411,0.0559,2018-06-12 17:17:37,
2726,0.0532,0.0444,0.0371,0.0532,0.0907,0.1156,-0.112509,0.060386,2018-06-12 17:17:38,
2738,0.0497,0.0437,0.0387,0.0497,0.0894,0.1206,-0.064493,0.055216,2018-06-12 17:17:39,
2739,0.053,0.0463,0.0406,0.053,0.0946,0.1267,-0.074409,0.050315,2018-06-12 17:17:40,
2740,0.061,0.0485,0.0392,0.061,0.0993,0.1223,-0.125309,0.059875,2018-06-12 17:17:41,
2743,0.06,0.0512,0.0439,0.06,0.1049,0.1375,-0.1067,0.048011,2018-06-12 17:17:42,
2744,0.0625,0.0491,0.0404,0.0625,0.1007,0.126,-0.101954,0.057908,2018-06-12 17:17:44,
2745,0.0585,0.048,0.0395,0.0585,0.0982,0.1233,-0.122472,0.058328,2018-06-12 17:17:45,
2746,0.0642,0.0516,0.0419,0.0642,0.1059,0.131,-0.133987,0.053894,2018-06-12 17:17:46,
2747,0.0605,0.0513,0.0438,0.0605,0.1053,0.1372,-0.11257,0.045842,2018-06-12 17:17:47,
2748,0.0568,0.0479,0.0405,0.0568,0.098,0.1266,-0.111948,0.051507,2018-06-12 17:17:48,
2760,0.0486,0.0408,0.0344,0.0486,0.0833,0.1067,-0.099581,0.065278,2018-06-12 17:17:49,
2762,0.0496,0.0429,0.0372,0.0496,0.0876,0.1157,-0.078086,0.056727,2018-06-12 17:17:50,
2763,0.0507,0.0436,0.0377,0.0507,0.0891,0.1175,-0.086514,0.058857,2018-06-12 17:17:51,
